CarID,ManufacturerID,Model,EngineSize,FuelType,YearOfManufacture,Mileage,Price,DealerID
C21862,1,Focus,1.4,Petrol,1986,240730,685,8
C24212,3,Prius,1.0,Hybrid,1989,370885,255,21
C10366,1,Fiesta,1.0,Petrol,1994,317754,329,28
C39273,4,Passat,1.8,Diesel,1987,205332,1257,42
C33413,4,Passat,1.4,Petrol,2020,15136,38743,20
C20850,0,Z4,2.0,Petrol,1993,178698,2504,2
C16843,3,Prius,1.0,Hybrid,2010,72807,14092,9
C09999,3,RAV4,1.8,Hybrid,2003,89333,12429,2
C23187,1,Focus,2.0,Petrol,2010,108077,12448,35
C07498,3,RAV4,1.8,Hybrid,1996,267382,1732,2
C05460,4,Polo,1.0,Petrol,2010,64967,8436,45
C04574,2,911,2.2,Petrol,2016,48158,69111,15
C08172,1,Fiesta,1.0,Petrol,1993,156810,1330,28
C33840,4,Polo,1.4,Petrol,2008,94189,7143,11
C23589,1,Focus,1.6,Diesel,2006,93334,9975,46
C41913,4,Golf,1.8,Petrol,2017,30691,26464,20
C07295,1,Focus,1.6,Petrol,2017,19068,31708,4
C25914,1,Focus,1.0,Diesel,1994,61380,4409,28
C16358,1,Fiesta,1.4,Petrol,2010,125874,6270,33
C36330,1,Fiesta,1.4,Petrol,1999,141710,2656,42
C46763,1,Fiesta,1.4,Petrol,2007,165672,3718,20
C13264,1,Mondeo,1.6,Diesel,1998,165955,3283,29
C33511,4,Polo,1.0,Petrol,1996,162003,1597,22
C44106,3,RAV4,2.4,Petrol,2003,123286,9294,30
C11193,1,Focus,1.8,Diesel,1997,115592,4925,37
C27639,3,Yaris,1.0,Petrol,1993,197826,1085,2
C35306,2,911,3.0,Petrol,1997,132319,12522,45
C17715,1,Fiesta,1.0,Petrol,2006,141766,3579,30
C32664,3,Yaris,1.2,Hybrid,1994,301588,586,23
C13168,1,Mondeo,1.6,Diesel,2003,88986,8347,35
C25291,4,Passat,2.0,Diesel,2007,70156,14656,39
C27402,1,Fiesta,1.4,Petrol,2013,64238,11936,28
C12458,1,Focus,1.4,Petrol,2018,48372,26723,13
C02186,4,Passat,1.8,Petrol,1999,91069,6722,40
C37088,1,Fiesta,1.2,Petrol,1987,234339,496,31
C21359,3,Yaris,1.2,Hybrid,2012,57935,14963,19
C40554,4,Golf,1.6,Hybrid,2014,59186,20600,19
C25254,1,Mondeo,1.6,Hybrid,1999,125550,5565,42
C02495,1,Fiesta,1.0,Petrol,2000,248279,948,17
C11033,1,Focus,1.0,Petrol,1998,152807,2782,29
C13612,1,Mondeo,1.4,Hybrid,2008,97823,11688,22
C26445,3,Prius,1.0,Hybrid,1988,280596,569,31
C41258,1,Focus,2.0,Diesel,2018,30803,37250,25
C11763,4,Passat,1.8,Diesel,1994,137252,3565,31
C05236,3,Yaris,1.2,Hybrid,1995,193988,1685,35
C05764,1,Focus,1.6,Petrol,1995,131869,3411,4
C19733,4,Golf,1.2,Diesel,1999,134105,3342,21
C39018,2,Cayenne,2.6,Petrol,2010,105997,22779,39
C36079,1,Mondeo,1.6,Diesel,1997,147982,3564,26
C44768,3,Prius,1.8,Hybrid,2017,48548,35274,16
C28281,0,M5,5.0,Petrol,2006,132468,24870,22
C46355,4,Polo,2.0,Petrol,2010,73437,11275,28
C42759,3,Prius,1.0,Hybrid,2016,65417,22084,7
C48921,1,Fiesta,1.0,Petrol,2009,124443,5013,12
C47079,3,RAV4,2.2,Hybrid,1991,132937,4448,25
C18152,4,Polo,1.2,Diesel,2002,158999,2810,24
C41441,1,Mondeo,1.6,Diesel,2000,99284,6346,44
C18347,3,RAV4,1.8,Petrol,2010,92758,16118,42
C21523,4,Polo,1.0,Petrol,1991,169893,1071,16
C39093,1,Fiesta,1.0,Petrol,2011,69302,8537,32
C29609,1,Fiesta,1.0,Petrol,2017,15057,17668,48
C19137,3,Yaris,1.0,Petrol,2000,146177,2680,31
C09385,1,Fiesta,1.2,Petrol,2018,43452,17585,47
C21113,1,Focus,1.6,Petrol,1989,236578,930,32
C43031,2,718 Cayman,4.0,Petrol,1993,188717,3928,28
C16159,3,Prius,1.4,Hybrid,2017,36082,33543,48
C24593,3,Yaris,1.2,Petrol,2015,43795,16636,46
C27462,4,Passat,1.6,Diesel,2007,98211,10775,21
C10167,4,Polo,1.2,Petrol,2003,45996,6537,45
C34916,4,Golf,1.8,Diesel,2009,49918,14527,36
C34138,4,Golf,1.4,Petrol,2018,24979,25772,48
C31231,1,Mondeo,1.8,Hybrid,2012,51608,23670,41
C44958,1,Fiesta,1.2,Petrol,2002,96354,4252,30
C03031,1,Fiesta,1.2,Hybrid,1985,149258,1091,30
C29207,1,Mondeo,2.0,Diesel,2018,28940,37307,24
C31461,3,RAV4,2.4,Hybrid,2013,81546,29523,8
C40777,1,Fiesta,1.4,Petrol,2009,97613,7257,15
C43706,4,Polo,1.4,Diesel,2002,148844,3300,42
C28615,4,Passat,1.8,Diesel,2020,16964,45674,10
C30871,3,Yaris,1.2,Hybrid,2013,77179,14079,5
C09069,1,Fiesta,1.4,Petrol,2008,27812,10691,0
C22922,0,X3,3.0,Diesel,1997,152867,5484,1
C36212,4,Polo,1.2,Petrol,2019,28006,21127,12
C30421,1,Focus,1.6,Petrol,2018,38017,30419,14
C03228,1,Fiesta,1.4,Petrol,2010,110843,7035,13
C44490,3,RAV4,2.4,Hybrid,1998,214464,3712,34
C25420,4,Polo,1.2,Petrol,2016,45467,15602,21
C32344,4,Golf,1.2,Diesel,2013,57057,14804,11
C30373,1,Fiesta,1.4,Hybrid,2016,51833,18942,25
C18380,3,Yaris,1.4,Hybrid,2009,68773,12328,17
C35716,0,X3,3.0,Petrol,2007,115314,13697,32
C43932,1,Mondeo,1.8,Diesel,2002,149526,5210,39
C05708,1,Mondeo,1.4,Diesel,1999,108653,5182,4
C49578,3,RAV4,2.0,Hybrid,2011,63823,26579,33
C26773,1,Mondeo,1.4,Petrol,2007,73820,10784,10
C37655,1,Focus,1.0,Petrol,2019,29966,26944,8
C00386,4,Polo,1.6,Petrol,2012,66103,12102,17
C39191,1,Focus,1.8,Petrol,2000,176989,3483,33
C03376,2,911,3.5,Petrol,1987,106439,8469,10
C29725,3,RAV4,1.8,Hybrid,2004,9500,21788,25
C18893,3,Prius,1.4,Hybrid,2012,82140,17873,27
C30062,1,Fiesta,1.2,Petrol,2010,100622,7026,5
C03864,1,Focus,1.6,Petrol,1992,157812,2264,45
C43116,0,M5,4.4,Petrol,2005,122119,23663,13
C07210,1,Mondeo,1.6,Diesel,2008,99685,10786,9
C03367,4,Golf,1.8,Petrol,2001,122489,4879,5
C14442,1,Mondeo,2.0,Petrol,2009,50308,17161,18
C15971,0,X3,3.0,Petrol,1991,254464,1430,15
C45343,0,Z4,2.2,Petrol,2010,127193,12450,5
C06076,1,Focus,1.8,Petrol,2007,92405,10843,12
C32811,1,Mondeo,2.0,Diesel,2005,48453,13961,24
C47849,4,Polo,1.0,Diesel,2005,88117,5419,47
C38202,1,Mondeo,1.6,Diesel,1990,207923,1339,19
C32662,4,Golf,2.0,Petrol,2002,127809,5274,22
C02096,1,Fiesta,1.4,Hybrid,1995,127386,2735,10
C28781,2,718 Cayman,2.0,Petrol,2003,84154,12386,35
C42963,4,Polo,1.0,Petrol,1995,119972,2094,27
C31466,3,Prius,1.8,Hybrid,2003,132192,7664,9
C03759,4,Golf,1.2,Petrol,1993,172576,1555,30
C30137,3,Prius,1.4,Hybrid,2006,78185,12312,19
C13343,0,M5,4.0,Petrol,2012,86071,46955,35
C37834,3,Yaris,1.2,Hybrid,1994,161169,2087,39
C16919,1,Focus,1.6,Diesel,2014,45674,23360,29
C26793,4,Polo,2.0,Petrol,1998,133336,3259,44
C28792,3,Yaris,1.2,Hybrid,1999,221693,1720,19
C46386,4,Polo,1.6,Petrol,2018,32449,22246,4
C47795,3,Yaris,1.0,Petrol,2020,27551,23319,13
C13675,1,Focus,2.0,Petrol,2001,92299,7667,48
C19394,0,Z4,2.0,Petrol,2006,108729,10471,26
C16766,1,Fiesta,1.2,Hybrid,1989,263441,520,46
C11314,4,Passat,1.8,Diesel,2015,61565,25081,29
C46457,3,RAV4,2.0,Hybrid,2004,120294,11137,1
C22609,1,Mondeo,1.8,Diesel,2007,84662,11916,19
C08921,1,Mondeo,2.0,Diesel,1997,213998,2262,13
C01282,4,Passat,1.8,Diesel,2004,71425,11287,37
C46450,2,Cayenne,4.0,Petrol,2013,102094,35519,13
C33864,1,Fiesta,1.0,Petrol,2000,127467,2687,17
C09065,1,Mondeo,1.8,Diesel,2010,96815,13348,27
C39822,1,Focus,1.8,Petrol,2000,149651,4378,10
C23078,1,Mondeo,1.6,Diesel,2017,19636,32887,42
C24066,1,Focus,1.8,Petrol,1990,204599,1406,2
C00915,1,Mondeo,1.6,Hybrid,2007,106403,10975,9
C22126,1,Fiesta,1.0,Petrol,1999,107782,2922,4
C23365,4,Passat,1.6,Diesel,2009,46509,17433,10
C31432,3,RAV4,2.2,Hybrid,2010,94800,21072,24
C26750,4,Passat,1.8,Diesel,1988,276710,698,12
C33780,4,Golf,1.8,Petrol,2012,79681,13900,15
C41928,3,RAV4,1.8,Hybrid,2000,141582,6843,23
C17472,1,Mondeo,1.6,Diesel,1988,44818,4111,23
C19316,4,Passat,1.8,Diesel,2019,5992,45280,7
C44429,3,RAV4,2.2,Hybrid,2011,92929,22830,44
C32657,1,Fiesta,1.2,Diesel,2015,31872,16191,34
C36918,1,Focus,1.8,Petrol,2006,133344,7446,37
C00899,3,Prius,1.8,Hybrid,1994,219451,2003,22
C23559,3,Prius,1.8,Hybrid,2015,48291,30920,46
C46238,3,RAV4,2.2,Hybrid,2017,32533,50459,21
C40171,2,718 Cayman,4.0,Petrol,2018,26076,68792,26
C23308,1,Fiesta,1.4,Diesel,1988,137666,1384,12
C17629,1,Focus,1.6,Petrol,2005,59026,11227,18
C17519,3,RAV4,2.2,Hybrid,2001,141647,8083,34
C00972,1,Fiesta,1.4,Petrol,2008,106701,6350,34
C35853,3,Prius,1.8,Hybrid,2004,92478,11053,5
C12131,2,718 Cayman,4.0,Petrol,2011,78187,31118,30
C11462,3,Prius,1.8,Hybrid,2021,9615,57542,48
C18695,1,Fiesta,1.0,Petrol,2010,84141,7217,42
C44136,3,RAV4,2.4,Hybrid,1986,172696,2402,6
C11049,4,Golf,1.2,Petrol,2012,99299,9874,18
C18127,0,M5,4.0,Petrol,2008,112798,29592,9
C06527,3,Yaris,1.0,Hybrid,2017,33394,22153,6
C35963,4,Golf,1.4,Petrol,2017,32501,23096,9
C02133,1,Fiesta,1.2,Petrol,1999,156051,2188,7
C32291,2,Cayenne,3.0,Petrol,2005,123470,15355,11
C11225,3,Prius,1.0,Hybrid,2016,27834,27818,30
C49691,4,Passat,1.6,Diesel,2009,62994,15704,9
C02373,4,Golf,1.6,Diesel,2005,149357,5092,29
C19000,3,Prius,1.8,Hybrid,2013,48402,27042,17
C06485,1,Focus,1.8,Petrol,1998,199983,2496,35
C18254,0,Z4,3.0,Petrol,2005,133223,9935,5
C38924,3,Prius,1.8,Hybrid,2004,98792,10560,26
C08616,1,Focus,1.4,Diesel,2021,9245,42856,41
C28323,0,X3,3.0,Diesel,2004,102948,12917,13
C36524,1,Mondeo,1.4,Diesel,2014,69418,18600,24
C08579,4,Golf,1.8,Petrol,2019,23067,31574,25
C42514,1,Mondeo,2.0,Hybrid,1991,133603,3426,36
C08021,4,Golf,1.6,Petrol,2002,136497,4405,20
C47345,4,Golf,1.4,Petrol,1998,185709,2095,38
C39101,3,Yaris,1.2,Hybrid,1996,241318,1178,39
C38367,3,RAV4,2.2,Hybrid,1991,114554,5130,36
C01013,4,Passat,2.0,Diesel,2001,137020,6004,29
C02248,1,Mondeo,1.6,Petrol,1992,199221,1574,45
C21318,0,X3,2.4,Diesel,1997,192875,3493,16
C44843,3,Prius,1.8,Hybrid,2019,9585,50367,0
C33284,4,Passat,1.4,Diesel,2019,24378,36173,13
C37639,1,Fiesta,1.4,Petrol,1998,88638,3717,4
C41587,1,Focus,1.6,Petrol,1991,167039,1961,39
C49129,0,Z4,2.0,Petrol,2020,24714,46315,10
C48363,2,718 Cayman,2.0,Petrol,2015,39720,36788,20
C44020,0,Z4,2.2,Petrol,2006,132552,9143,44
C20496,3,RAV4,2.4,Petrol,2007,37077,21956,49
C05568,2,Cayenne,3.0,Petrol,2019,16612,79455,25
C11833,3,Yaris,1.0,Petrol,2016,47557,15863,17
C38331,1,Fiesta,1.0,Petrol,2015,33665,13931,2
C32212,4,Polo,2.0,Petrol,2002,45710,7909,7
C25616,0,Z4,3.0,Petrol,1998,153314,5297,38
C44932,4,Golf,1.2,Petrol,2000,116563,3900,40
C00232,4,Golf,1.6,Petrol,1990,137231,1967,2
C38515,4,Polo,1.2,Petrol,1999,172201,1961,2
C41664,2,718 Cayman,2.4,Petrol,2012,78182,25766,36
C05978,4,Polo,1.6,Petrol,2006,63144,8271,25
C06649,4,Passat,1.4,Diesel,2018,25629,33603,22
C40880,0,Z4,2.0,Petrol,1999,148439,4812,27
C37519,3,Yaris,1.2,Hybrid,2014,33322,19877,37
C17610,1,Focus,2.0,Hybrid,2008,85898,15353,17
C28060,4,Golf,1.8,Diesel,2001,145587,4266,29
C12258,3,RAV4,2.4,Petrol,2005,27738,20285,33
C23746,1,Focus,1.4,Petrol,2009,83322,11650,12
C21357,2,Cayenne,2.6,Petrol,2020,22559,76529,34
C02894,4,Passat,1.4,Petrol,2006,116901,7812,27
C24415,1,Focus,2.0,Petrol,2006,100013,10119,35
C14230,3,Prius,1.0,Hybrid,1994,292539,758,31
C23400,1,Mondeo,1.8,Diesel,1988,362799,289,40
C02639,3,RAV4,2.4,Hybrid,2010,66516,26761,4
C47262,3,RAV4,2.4,Petrol,2000,187989,4464,35
C10152,1,Fiesta,1.0,Petrol,2009,68618,7506,34
C45311,3,Yaris,1.0,Hybrid,1997,169186,2176,43
C14418,3,Prius,1.0,Hybrid,1989,253547,783,1
C39357,4,Golf,1.2,Diesel,1991,166775,1501,15
C30251,3,Prius,1.8,Hybrid,2014,79344,23609,26
C28593,4,Passat,1.4,Petrol,2003,155978,4686,0
C48389,0,M5,4.4,Petrol,2020,29716,120401,49
C21211,2,718 Cayman,2.4,Petrol,2012,48714,31236,25
C42733,4,Passat,1.4,Diesel,2020,7810,42286,2
C10971,4,Golf,2.0,Petrol,2011,58097,15824,16
C31538,4,Passat,1.8,Petrol,2016,57845,26154,21
C26534,4,Passat,2.0,Diesel,2013,69044,22027,15
C29312,1,Focus,1.6,Hybrid,2019,13127,44895,10
C36836,4,Polo,2.0,Diesel,1994,130174,2687,9
C05932,1,Mondeo,2.0,Diesel,2019,17200,42576,45
C03805,1,Focus,1.8,Diesel,2017,42690,30817,40
C30203,3,Yaris,1.0,Petrol,2014,20330,16276,15
C33212,4,Passat,1.4,Petrol,2002,92742,7155,8
C48170,1,Mondeo,1.4,Diesel,2006,111446,8092,40
C02981,1,Focus,1.4,Petrol,1994,109081,3557,28
C16786,4,Passat,2.0,Diesel,1998,112809,5933,47
C25498,4,Polo,2.0,Petrol,2009,92951,9207,2
C03738,3,Prius,1.4,Hybrid,1997,204469,2466,19
C31467,0,Z4,2.4,Petrol,2015,32750,34722,43
C21681,1,Fiesta,1.2,Petrol,1997,120606,2541,14
C47030,2,911,3.5,Petrol,1995,210936,6090,47
C20993,4,Golf,1.6,Petrol,2015,56196,18705,18
C23410,1,Focus,1.6,Petrol,1987,159405,1601,21
C04378,1,Mondeo,2.0,Diesel,2017,30339,34622,37
C24848,3,RAV4,2.0,Petrol,1988,126012,3055,28
C45656,4,Golf,1.4,Diesel,1998,198206,1972,44
C42861,4,Passat,1.6,Diesel,1985,226587,857,21
C43942,4,Polo,1.4,Petrol,2019,32829,22195,46
C03096,0,X3,2.0,Diesel,1995,178186,3168,19
C36268,4,Golf,1.6,Petrol,2014,32717,20189,1
C14278,3,Yaris,1.4,Hybrid,1987,199248,1020,14
C11592,1,Fiesta,1.2,Petrol,2011,83613,8482,46
C44476,4,Passat,1.6,Petrol,1998,105691,5331,41
C46566,4,Golf,1.8,Petrol,2008,104594,8909,47
C43711,4,Polo,1.4,Petrol,1995,154533,1881,27
C38692,3,Prius,1.8,Hybrid,2005,80079,12891,9
C27025,3,Yaris,1.2,Petrol,2012,69521,11559,12
C38845,1,Mondeo,1.4,Hybrid,2006,156288,6485,40
C30142,1,Mondeo,2.0,Diesel,1992,209131,1692,5
C08395,4,Golf,2.0,Petrol,1999,121439,4537,29
C04606,0,X3,2.4,Diesel,1996,180540,3636,21
C33052,0,Z4,2.4,Petrol,1998,159173,4514,41
C35010,4,Polo,1.4,Petrol,1999,121725,3192,46
C16696,1,Mondeo,1.4,Petrol,2007,149464,6110,20
C24588,3,RAV4,2.0,Hybrid,2004,63232,16732,33
C18984,4,Golf,1.8,Diesel,1995,246368,1186,36
C05716,3,RAV4,2.4,Hybrid,2007,129570,13864,20
C34076,4,Polo,1.6,Petrol,2003,59726,6923,5
C41052,3,RAV4,2.0,Hybrid,2013,58588,31419,30
C22740,1,Mondeo,1.4,Diesel,2006,128963,7072,21
C32477,1,Mondeo,1.4,Diesel,2019,16974,35665,21
C42199,1,Focus,1.8,Diesel,2013,50042,22562,26
C23866,4,Golf,1.8,Diesel,2011,75993,14003,7
C48816,3,Yaris,1.4,Petrol,2001,172097,2733,29
C42085,0,M5,4.0,Petrol,1993,107381,11337,18
C01877,1,Fiesta,1.0,Petrol,2000,153587,2179,48
C07790,1,Fiesta,1.0,Petrol,2003,172944,2263,45
C04306,4,Polo,1.0,Petrol,2005,74398,5675,48
C00626,0,Z4,3.0,Petrol,1996,156682,4509,14
C39756,0,X3,2.4,Diesel,2020,31211,53905,48
C15001,4,Polo,1.4,Petrol,2004,123714,4387,25
C15645,4,Passat,2.0,Petrol,1991,216934,1486,10
C30603,1,Fiesta,1.0,Hybrid,2015,40954,16011,18
C29898,1,Mondeo,1.6,Diesel,2002,102083,7104,49
C34420,1,Fiesta,1.2,Petrol,1998,134677,2434,38
C41101,4,Passat,1.6,Diesel,1996,127316,4154,11
C14033,3,Prius,1.4,Hybrid,2013,53400,23116,27
C19141,1,Focus,1.6,Petrol,1991,72866,4030,17
C35631,3,Yaris,1.4,Petrol,2003,137943,4139,16
C48655,4,Passat,1.8,Petrol,1989,259762,833,39
C35023,3,RAV4,2.0,Petrol,1993,100729,5163,18
C46127,1,Mondeo,1.6,Diesel,2014,41249,23777,39
C05611,2,718 Cayman,4.0,Petrol,2021,5968,93659,0
C39232,1,Focus,1.4,Diesel,1995,246372,1245,15
C10645,1,Mondeo,1.4,Diesel,1989,196547,1295,18
C49989,1,Mondeo,1.6,Diesel,1990,142328,2339,2
C19372,3,Yaris,1.0,Hybrid,2009,45711,12073,4
C35076,1,Mondeo,1.6,Diesel,2001,42028,9947,1
C45172,4,Polo,1.2,Petrol,2010,101122,7185,24
C04385,3,Prius,1.0,Hybrid,2004,165194,4666,9
C14459,1,Fiesta,1.0,Hybrid,2004,156806,3324,48
C16477,4,Passat,1.8,Petrol,2005,188021,4627,34
C12762,3,Prius,1.0,Hybrid,2013,51772,19737,25
C24555,3,Prius,1.4,Hybrid,2005,86561,10867,26
C20454,4,Passat,1.8,Petrol,2010,84889,14622,48
C00481,2,718 Cayman,2.4,Petrol,1998,252380,2395,24
C37869,3,RAV4,2.0,Hybrid,1992,177055,3152,11
C42002,0,Z4,2.0,Petrol,2020,22177,46976,33
C42704,3,RAV4,2.4,Hybrid,2003,88296,14458,8
C38466,0,X3,2.0,Diesel,1994,217648,2096,19
C12981,4,Passat,1.8,Diesel,2001,136158,5735,29
C09734,2,911,2.2,Petrol,1986,265015,1616,18
C26183,3,Prius,1.0,Hybrid,2020,11143,39802,42
C28681,3,Yaris,1.2,Petrol,2005,67041,7369,32
C15190,1,Mondeo,1.4,Hybrid,1991,250122,1043,5
C45947,1,Focus,1.8,Petrol,2009,119242,10152,46
C36080,3,RAV4,1.8,Hybrid,1997,179902,4072,12
C31256,4,Polo,1.4,Petrol,2012,92404,9446,25
C47127,3,RAV4,2.2,Petrol,2003,98554,10716,44
C26493,1,Fiesta,1.2,Petrol,1993,228568,780,47
C47923,1,Mondeo,2.0,Petrol,2013,72239,19436,19
C07328,0,X3,3.0,Diesel,1990,155568,3363,1
C00274,1,Focus,2.0,Petrol,2014,39083,25884,30
C29651,0,Z4,2.2,Petrol,2015,35334,32746,6
C32907,1,Mondeo,2.0,Diesel,2019,30296,39570,32
C15040,1,Mondeo,2.0,Diesel,2009,78814,14947,49
C23849,1,Fiesta,1.2,Petrol,1992,198979,950,41
C32854,0,X3,2.4,Diesel,2000,193820,4231,49
C15109,2,718 Cayman,2.4,Petrol,1995,144343,5047,47
C16160,1,Focus,1.4,Petrol,2007,97628,9209,13
C42475,4,Golf,1.2,Diesel,2001,156255,3192,17
C02175,4,Passat,1.6,Diesel,1997,204379,2328,13
C43099,0,M5,4.4,Petrol,1993,267004,3023,13
C26678,4,Polo,1.4,Petrol,2014,36517,15563,22
C20125,1,Focus,1.4,Diesel,2020,17601,38344,0
C46575,4,Polo,1.2,Petrol,1992,237080,693,17
C38342,1,Fiesta,1.2,Petrol,1999,91548,3603,20
C31064,3,RAV4,2.4,Hybrid,1989,247547,1507,29
C04352,0,M5,4.0,Petrol,2014,28721,77391,28
C15299,1,Mondeo,1.4,Diesel,2008,158914,6344,10
C00759,3,Yaris,1.0,Petrol,2010,58886,9901,35
C25813,1,Fiesta,1.2,Petrol,1995,234544,844,24
C23973,0,X3,2.0,Diesel,2019,12089,51177,19
C22141,1,Fiesta,1.2,Petrol,1992,191288,1017,1
C07515,3,Yaris,1.2,Petrol,2015,72005,13885,47
C01819,4,Passat,1.6,Petrol,1993,213048,1572,49
C13820,1,Mondeo,1.8,Petrol,2014,67893,20291,22
C46526,4,Golf,1.8,Petrol,2019,26729,30931,18
C42048,1,Focus,1.4,Petrol,1994,231051,1276,30
C27012,4,Golf,1.6,Petrol,1995,236139,1170,41
C47048,0,X3,2.4,Diesel,2000,148996,6184,5
C14364,3,RAV4,2.2,Hybrid,2007,55719,22498,40
C13905,4,Golf,1.8,Petrol,1996,148815,2835,31
C36896,4,Passat,1.6,Diesel,1989,250388,900,35
C38798,1,Fiesta,1.2,Petrol,2003,107850,4177,13
C44982,1,Fiesta,1.0,Petrol,2017,16911,17492,40
C32837,4,Polo,2.0,Petrol,2020,22063,30146,36
C44959,3,Prius,1.4,Hybrid,1998,214043,2421,18
C29503,4,Polo,1.4,Petrol,1992,161279,1456,38
C34119,4,Passat,1.4,Petrol,2002,137567,5092,3
C25431,3,Yaris,1.0,Petrol,1999,68932,4453,42
C25377,4,Passat,1.6,Diesel,2008,106179,10863,27
C48787,4,Golf,1.4,Diesel,2017,51880,21572,25
C40185,1,Focus,1.6,Petrol,1984,351166,225,13
C17594,4,Golf,1.6,Petrol,1993,178512,1707,29
C22679,1,Fiesta,1.4,Petrol,1994,170985,1494,10
C15240,4,Golf,1.8,Hybrid,2003,146737,5519,12
C08405,4,Passat,1.4,Diesel,2001,75884,7908,24
C11397,3,Yaris,1.4,Petrol,2004,114304,5319,20
C38655,3,Prius,1.0,Hybrid,2001,158898,4026,33
C20501,3,RAV4,1.8,Hybrid,1998,189249,4016,20
C17067,3,RAV4,2.2,Petrol,1997,138802,5278,34
C48546,3,Yaris,1.4,Petrol,2012,26286,16303,48
C07802,3,RAV4,2.4,Hybrid,1991,105106,5751,47
C44528,0,Z4,2.4,Petrol,1995,157095,3760,28
C46622,4,Golf,1.2,Diesel,1997,158934,2391,17
C12231,3,RAV4,2.2,Hybrid,1998,205516,3849,7
C26507,3,Prius,1.8,Hybrid,1984,232335,915,48
C40433,2,718 Cayman,4.0,Petrol,1996,94251,10225,39
C41027,1,Fiesta,1.4,Petrol,1991,185318,1082,14
C05267,1,Focus,2.0,Diesel,2007,75691,13487,33
C35760,3,Yaris,1.2,Petrol,1986,226301,578,4
C43568,3,Prius,1.0,Hybrid,1993,194957,1736,42
C00352,4,Passat,1.6,Petrol,1991,16000,5963,38
C05012,4,Polo,1.0,Petrol,2016,52088,13670,35
C06577,4,Polo,1.0,Petrol,1992,120566,1706,4
C03223,3,Yaris,1.0,Petrol,2004,86320,5517,9
C01577,4,Golf,1.2,Diesel,2004,110949,5579,28
C03662,4,Passat,1.4,Diesel,1997,151355,3426,42
C15045,1,Mondeo,1.6,Diesel,2015,24973,27941,44
C16235,1,Mondeo,1.8,Diesel,1998,163880,3543,37
C40297,1,Fiesta,1.2,Petrol,1985,258420,347,14
C17547,3,Yaris,1.0,Hybrid,2000,177804,2470,38
C22883,0,M5,4.0,Petrol,2020,13698,125452,43
C03540,1,Mondeo,1.8,Petrol,2005,86945,9774,40
C11043,1,Fiesta,1.2,Petrol,2000,86908,3981,28
C21164,1,Mondeo,1.6,Diesel,1987,119838,2286,39
C10825,0,X3,2.4,Diesel,1992,95907,5465,22
C26492,4,Golf,1.8,Petrol,2003,140352,4843,48
C13587,1,Focus,1.6,Petrol,2004,142205,5724,28
C31850,1,Focus,1.4,Diesel,1994,298295,716,45
C18125,3,Yaris,1.0,Hybrid,2002,67852,6573,1
C03605,1,Fiesta,1.4,Petrol,2013,43710,13588,11
C44360,3,Prius,1.8,Hybrid,2008,97590,13908,41
C25609,1,Focus,2.0,Diesel,2021,14426,49837,48
C35066,3,Prius,1.0,Hybrid,1994,113056,3635,49
C38939,3,Prius,1.4,Hybrid,2002,40945,11987,23
C13487,3,Yaris,1.4,Petrol,1994,169318,1755,26
C49621,0,X3,2.0,Petrol,2010,64988,19530,33
C14749,3,RAV4,2.2,Hybrid,1989,140697,3660,0
C41952,3,RAV4,2.4,Petrol,2009,107588,15622,0
C37351,1,Focus,1.0,Diesel,2021,11591,35776,44
C39609,1,Mondeo,1.8,Diesel,2002,164905,4587,42
C35203,3,Prius,1.8,Hybrid,2016,54698,31753,23
C40379,1,Fiesta,1.0,Petrol,2000,73482,3987,8
C46315,3,Prius,1.4,Hybrid,1994,165440,2828,38
C38374,3,Yaris,1.0,Petrol,1988,234123,561,7
C26979,3,RAV4,2.0,Hybrid,2004,153693,8534,13
C33253,3,Prius,1.4,Hybrid,1997,119768,4991,10
C41290,3,RAV4,2.2,Petrol,2021,3259,64387,47
C44004,1,Fiesta,1.0,Petrol,2012,71981,8964,8
C35416,4,Polo,1.4,Petrol,2014,58195,13617,13
C32841,4,Golf,1.6,Hybrid,2022,8494,47198,1
C06966,3,RAV4,1.8,Hybrid,2016,34826,42131,28
C39301,4,Passat,1.8,Diesel,1988,300436,558,4
C30104,3,RAV4,2.4,Hybrid,2022,7641,84344,6
C06789,4,Golf,1.8,Petrol,1989,98019,2634,45
C29667,4,Golf,2.0,Petrol,2017,29442,28096,16
C35221,2,911,2.6,Petrol,2007,106313,27718,38
C18594,1,Fiesta,1.4,Petrol,1994,160284,1635,29
C35449,1,Focus,1.6,Petrol,1999,136358,4298,39
C06996,1,Focus,1.4,Petrol,2009,81100,11832,25
C09166,3,Yaris,1.0,Hybrid,2003,59425,7425,44
C09190,1,Focus,1.0,Hybrid,1984,37846,2994,40
C36616,1,Fiesta,1.2,Petrol,2016,47824,14983,18
C43159,1,Focus,1.0,Petrol,1989,239390,716,36
C16781,4,Golf,1.6,Petrol,2001,152831,3610,14
C13672,4,Passat,1.8,Diesel,2006,37358,15998,24
C49474,4,Polo,1.2,Petrol,2000,168255,2167,29
C17420,3,Prius,1.4,Hybrid,2019,20663,41851,7
C05035,3,RAV4,2.0,Hybrid,2019,38278,53148,33
C02903,1,Focus,2.0,Hybrid,1991,185596,2245,2
C11477,2,Cayenne,2.6,Petrol,2014,45450,44878,39
C02435,3,RAV4,2.4,Petrol,2009,136189,12528,1
